user,event_name,error_code
user_127,s3:ListBucket,
user_5,lambda:ListFunctions,
user_134,ec2:DescribeInstances,
user_366,s3:ListBucket,
exfil_39,s3:GetObject,
user_342,s3:PutObject,
user_355,logs:GetLogEvents,
user_379,s3:PutObject,
exfil_178,s3:GetObject,
user_76,iam:GetUser,
user_103,s3:PutObject,
attacker_179,iam:AttachUserPolicy,AccessDenied
user_87,logs:GetLogEvents,
user_59,sts:GetCallerIdentity,None
exfil_28,s3:GetObject,
attacker_130,iam:DeleteUser,
exfil_22,s3:GetObject,
user_390,s3:PutObject,
attacker_120,iam:DeleteRole,
attacker_72,iam:DeleteRole,
exfil_168,s3:GetObject,
user_167,ec2:DescribeInstances,
exfil_72,s3:GetObject,
exfil_42,s3:GetObject,
exfil_36,s3:GetObject,
attacker_167,iam:DeleteRole,
user_47,lambda:ListFunctions,
user_288,cloudwatch:GetMetricData,
exfil_113,s3:GetObject,
attacker_261,iam:DeleteUser,
exfil_152,s3:GetObject,
user_74,cloudwatch:GetMetricData,
attacker_48,iam:CreateUser,AccessDenied
suspicious_55,iam:AttachUserPolicy,AccessDenied
attacker_294,s3:DeleteObject,
exfil_0,s3:GetObject,
user_66,s3:GetObject,
user_30,s3:PutObject,None
user_250,iam:GetUser,
user_390,iam:GetUser,
user_16,ec2:DescribeSecurityGroups,
user_239,lambda:ListFunctions,
attacker_119,sts:AssumeRole,AccessDenied
exfil_154,s3:GetObject,
user_226,s3:ListBucket,
exfil_78,s3:GetObject,
attacker_192,iam:CreateUser,AccessDenied
user_326,logs:GetLogEvents,
user_369,cloudwatch:GetMetricData,None
exfil_136,s3:GetObject,
user_70,s3:ListBucket,
user_171,sts:GetCallerIdentity,
user_332,lambda:ListFunctions,
attacker_193,sts:AssumeRole,AccessDenied
user_155,s3:ListBucket,
exfil_14,s3:GetObject,
user_121,iam:GetUser,None
user_372,ec2:DescribeInstances,
exfil_67,s3:GetObject,
user_277,iam:ListUsers,None
user_249,sts:GetCallerIdentity,
exfil_79,s3:GetObject,
attacker_27,iam:AttachUserPolicy,AccessDenied
user_145,s3:GetObject,
exfil_15,s3:GetObject,
user_266,s3:GetObject,
user_366,cloudwatch:GetMetricData,
user_385,s3:GetObject,None
exfil_64,s3:GetObject,
user_367,s3:PutObject,
user_155,sts:GetCallerIdentity,
exfil_44,s3:GetObject,
user_262,s3:PutObject,
attacker_46,sts:AssumeRole,AccessDenied
exfil_145,s3:GetObject,
exfil_44,s3:GetObject,
attacker_166,sts:AssumeRole,AccessDenied
exfil_115,s3:GetObject,
user_5,cloudwatch:GetMetricData,
exfil_122,s3:GetObject,
exfil_155,s3:GetObject,
exfil_10,s3:GetObject,
suspicious_33,cloudwatch:GetMetricData,
exfil_150,s3:GetObject,
user_71,s3:PutObject,
user_38,iam:ListUsers,
exfil_185,s3:GetObject,
user_108,s3:GetObject,
exfil_47,s3:GetObject,
attacker_275,iam:DeleteRole,
attacker_144,sts:AssumeRole,AccessDenied
user_222,sts:GetCallerIdentity,
user_287,sts:GetCallerIdentity,None
exfil_98,s3:GetObject,
attacker_13,s3:DeleteObject,
exfil_184,s3:GetObject,
exfil_156,s3:GetObject,
user_172,logs:GetLogEvents,None
attacker_212,s3:DeleteObject,
exfil_174,s3:GetObject,
attacker_200,iam:CreateUser,AccessDenied
exfil_128,s3:GetObject,
user_170,iam:GetUser,
attacker_261,sts:AssumeRole,AccessDenied
attacker_219,iam:AttachUserPolicy,AccessDenied
user_122,rds:DescribeDBInstances,
exfil_96,s3:GetObject,
suspicious_48,iam:CreateUser,AccessDenied
user_98,ec2:DescribeInstances,None
attacker_70,iam:AttachUserPolicy,AccessDenied
exfil_116,s3:GetObject,
user_266,iam:ListUsers,None
user_244,lambda:ListFunctions,
user_387,s3:PutObject,
attacker_65,iam:AttachUserPolicy,AccessDenied
user_90,iam:GetUser,
exfil_52,s3:GetObject,
exfil_85,s3:GetObject,
exfil_39,s3:GetObject,
exfil_85,s3:GetObject,
exfil_36,s3:GetObject,
exfil_148,s3:GetObject,
user_203,iam:GetUser,None
suspicious_83,s3:PutObject,
attacker_146,iam:DeleteRole,
user_266,logs:GetLogEvents,None
exfil_55,s3:GetObject,
exfil_32,s3:GetObject,
exfil_67,s3:GetObject,
user_104,sts:GetCallerIdentity,
user_223,s3:GetObject,
attacker_231,iam:DeleteRole,
user_204,s3:ListBucket,
exfil_49,s3:GetObject,
exfil_43,s3:GetObject,
suspicious_2,iam:PutUserPolicy,AccessDenied
user_364,ec2:DescribeInstances,
attacker_296,sts:AssumeRole,AccessDenied
suspicious_23,ec2:DescribeInstances,
suspicious_98,s3:PutObject,
user_310,s3:ListBucket,
exfil_72,s3:GetObject,
user_366,iam:GetUser,
user_1,ec2:DescribeInstances,None
attacker_145,sts:AssumeRole,AccessDenied
user_215,s3:GetObject,
user_174,lambda:ListFunctions,
user_328,logs:GetLogEvents,
attacker_119,iam:AttachUserPolicy,AccessDenied
exfil_102,s3:GetObject,
attacker_233,sts:AssumeRole,AccessDenied
attacker_119,iam:DeleteUser,
exfil_51,s3:GetObject,
user_79,cloudwatch:GetMetricData,
attacker_165,iam:DeleteUser,
user_297,s3:PutObject,None
attacker_42,iam:DeleteUser,
exfil_42,s3:GetObject,
suspicious_86,s3:GetObject,
exfil_147,s3:GetObject,
attacker_40,iam:CreateUser,AccessDenied
user_82,ec2:DescribeInstances,
user_194,iam:ListUsers,
attacker_18,iam:DeleteUser,
attacker_107,iam:AttachUserPolicy,AccessDenied
exfil_52,s3:GetObject,
user_317,ec2:DescribeInstances,
exfil_173,s3:GetObject,
suspicious_81,iam:PutUserPolicy,AccessDenied
exfil_37,s3:GetObject,
exfil_37,s3:GetObject,
exfil_25,s3:GetObject,
exfil_143,s3:GetObject,
exfil_47,s3:GetObject,
user_341,s3:PutObject,
user_292,s3:GetObject,None
user_174,ec2:DescribeSecurityGroups,None
exfil_179,s3:GetObject,
exfil_23,s3:GetObject,
user_157,ec2:DescribeSecurityGroups,
attacker_263,iam:DeleteUser,
attacker_121,iam:AttachUserPolicy,AccessDenied
user_382,s3:ListBucket,None
user_115,iam:ListUsers,
user_204,sts:GetCallerIdentity,
exfil_59,s3:GetObject,
user_159,cloudwatch:GetMetricData,
attacker_164,iam:AttachUserPolicy,AccessDenied
exfil_150,s3:GetObject,
user_119,s3:GetObject,None
exfil_16,s3:GetObject,
user_213,iam:ListUsers,
user_354,logs:GetLogEvents,
user_229,s3:ListBucket,None
attacker_139,iam:AttachUserPolicy,AccessDenied
suspicious_75,s3:ListBucket,AccessDenied
user_96,rds:DescribeDBInstances,
attacker_69,iam:AttachUserPolicy,AccessDenied
user_246,s3:ListBucket,None
exfil_91,s3:GetObject,
suspicious_35,iam:AttachUserPolicy,
exfil_193,s3:GetObject,
user_166,sts:GetCallerIdentity,
user_368,ec2:DescribeInstances,
suspicious_65,iam:CreateUser,
exfil_140,s3:GetObject,
attacker_173,iam:AttachUserPolicy,AccessDenied
suspicious_49,s3:GetObject,AccessDenied
user_178,iam:ListUsers,
exfil_164,s3:GetObject,
user_177,s3:PutObject,
attacker_239,iam:CreateUser,AccessDenied
user_262,sts:GetCallerIdentity,None
user_355,lambda:ListFunctions,
exfil_112,s3:GetObject,
exfil_53,s3:GetObject,
user_11,lambda:ListFunctions,None
exfil_79,s3:GetObject,
exfil_158,s3:GetObject,
attacker_71,iam:AttachUserPolicy,AccessDenied
user_357,sts:GetCallerIdentity,None
exfil_154,s3:GetObject,
user_269,iam:GetUser,
attacker_96,iam:DeleteUser,
exfil_126,s3:GetObject,
user_192,s3:ListBucket,None
exfil_49,s3:GetObject,
exfil_85,s3:GetObject,
user_144,cloudwatch:GetMetricData,None
user_268,cloudwatch:GetMetricData,None
attacker_238,sts:AssumeRole,AccessDenied
attacker_228,iam:CreateUser,AccessDenied
attacker_28,iam:AttachUserPolicy,AccessDenied
user_293,lambda:ListFunctions,
exfil_191,s3:GetObject,
user_216,ec2:DescribeSecurityGroups,
user_135,cloudwatch:GetMetricData,
user_216,ec2:DescribeSecurityGroups,
user_314,ec2:DescribeInstances,
user_243,s3:PutObject,None
exfil_195,s3:GetObject,
exfil_165,s3:GetObject,
exfil_57,s3:GetObject,
attacker_219,sts:AssumeRole,AccessDenied
user_122,ec2:DescribeSecurityGroups,
exfil_118,s3:GetObject,
user_32,iam:GetUser,
user_81,s3:GetObject,None
attacker_55,iam:AttachUserPolicy,AccessDenied
user_360,s3:PutObject,None
user_327,cloudwatch:GetMetricData,
attacker_50,s3:DeleteObject,
user_194,s3:PutObject,
user_220,s3:ListBucket,
user_95,s3:PutObject,None
exfil_132,s3:GetObject,
user_226,logs:GetLogEvents,
exfil_2,s3:GetObject,
exfil_144,s3:GetObject,
user_143,ec2:DescribeSecurityGroups,
exfil_81,s3:GetObject,
user_148,iam:GetUser,
exfil_124,s3:GetObject,
user_21,iam:GetUser,
user_67,sts:GetCallerIdentity,None
attacker_254,iam:CreateUser,AccessDenied
user_25,s3:PutObject,
exfil_36,s3:GetObject,
exfil_15,s3:GetObject,
attacker_263,iam:CreateUser,AccessDenied
exfil_104,s3:GetObject,
exfil_105,s3:GetObject,
user_5,iam:ListUsers,
exfil_108,s3:GetObject,
attacker_139,sts:AssumeRole,AccessDenied
suspicious_49,cloudwatch:GetMetricData,AccessDenied
exfil_130,s3:GetObject,
user_316,sts:GetCallerIdentity,
user_38,ec2:DescribeInstances,
user_233,logs:GetLogEvents,
user_233,cloudwatch:GetMetricData,
user_169,s3:GetObject,
user_183,s3:ListBucket,
suspicious_0,cloudwatch:GetMetricData,
exfil_25,s3:GetObject,
attacker_74,sts:AssumeRole,AccessDenied
user_386,iam:ListUsers,
attacker_186,s3:DeleteObject,
exfil_46,s3:GetObject,
attacker_48,iam:DeleteRole,
user_248,cloudwatch:GetMetricData,None
exfil_72,s3:GetObject,
user_127,lambda:ListFunctions,None
attacker_96,iam:CreateUser,AccessDenied
user_258,ec2:DescribeInstances,
user_160,ec2:DescribeInstances,
user_160,cloudwatch:GetMetricData,
attacker_78,s3:DeleteObject,
attacker_129,iam:CreateUser,AccessDenied
user_201,lambda:ListFunctions,
user_41,s3:ListBucket,
attacker_262,s3:DeleteObject,
exfil_86,s3:GetObject,
exfil_128,s3:GetObject,
suspicious_46,ec2:DescribeSecurityGroups,AccessDenied
user_188,ec2:DescribeInstances,
attacker_165,iam:DeleteRole,
user_128,sts:GetCallerIdentity,None
exfil_157,s3:GetObject,
attacker_14,iam:DeleteUser,
attacker_114,iam:DeleteRole,
user_8,lambda:ListFunctions,
user_127,s3:ListBucket,None
user_97,sts:GetCallerIdentity,
user_224,rds:DescribeDBInstances,
exfil_134,s3:GetObject,
exfil_180,s3:GetObject,
user_24,logs:GetLogEvents,
attacker_211,iam:DeleteUser,
exfil_59,s3:GetObject,
user_178,s3:PutObject,
user_124,rds:DescribeDBInstances,
user_239,ec2:DescribeSecurityGroups,None
attacker_33,s3:DeleteObject,
exfil_9,s3:GetObject,
exfil_57,s3:GetObject,
user_133,logs:GetLogEvents,
exfil_195,s3:GetObject,
user_259,lambda:ListFunctions,
attacker_70,sts:AssumeRole,AccessDenied
attacker_72,s3:DeleteObject,
attacker_278,iam:AttachUserPolicy,AccessDenied
user_46,cloudwatch:GetMetricData,None
user_283,iam:GetUser,
exfil_9,s3:GetObject,
user_113,logs:GetLogEvents,
exfil_106,s3:GetObject,
suspicious_15,ec2:DescribeSecurityGroups,
exfil_86,s3:GetObject,
exfil_69,s3:GetObject,
user_251,sts:GetCallerIdentity,
attacker_219,iam:DeleteUser,
exfil_98,s3:GetObject,
attacker_67,iam:AttachUserPolicy,AccessDenied
user_244,ec2:DescribeSecurityGroups,
exfil_95,s3:GetObject,
user_355,logs:GetLogEvents,
user_277,rds:DescribeDBInstances,None
exfil_133,s3:GetObject,
exfil_146,s3:GetObject,
attacker_232,iam:DeleteUser,
user_151,rds:DescribeDBInstances,
exfil_176,s3:GetObject,
user_232,iam:GetUser,
attacker_125,iam:CreateUser,AccessDenied
user_347,rds:DescribeDBInstances,None
exfil_61,s3:GetObject,
user_349,logs:GetLogEvents,None
user_189,s3:GetObject,
user_280,sts:GetCallerIdentity,
attacker_204,iam:CreateUser,AccessDenied
exfil_45,s3:GetObject,
user_139,sts:GetCallerIdentity,None
exfil_119,s3:GetObject,
exfil_146,s3:GetObject,
exfil_156,s3:GetObject,
exfil_58,s3:GetObject,
user_60,rds:DescribeDBInstances,
user_36,s3:PutObject,
exfil_155,s3:GetObject,
user_279,ec2:DescribeInstances,
user_61,iam:ListUsers,
user_175,iam:ListUsers,None
attacker_101,iam:DeleteRole,
user_207,s3:PutObject,None
user_244,s3:GetObject,
user_252,s3:GetObject,
exfil_84,s3:GetObject,
user_264,ec2:DescribeInstances,
exfil_134,s3:GetObject,
user_37,cloudwatch:GetMetricData,
exfil_195,s3:GetObject,
exfil_176,s3:GetObject,
attacker_129,iam:DeleteUser,
exfil_82,s3:GetObject,
attacker_28,s3:DeleteObject,
suspicious_97,ec2:DescribeSecurityGroups,
attacker_34,sts:AssumeRole,AccessDenied
user_226,s3:PutObject,
attacker_256,sts:AssumeRole,AccessDenied
attacker_52,iam:CreateUser,AccessDenied
user_135,lambda:ListFunctions,
attacker_44,iam:DeleteRole,
user_20,logs:GetLogEvents,None
user_221,s3:GetObject,
exfil_198,s3:GetObject,
user_186,ec2:DescribeSecurityGroups,
exfil_43,s3:GetObject,
exfil_46,s3:GetObject,
user_257,s3:GetObject,
user_254,s3:GetObject,
exfil_0,s3:GetObject,
exfil_25,s3:GetObject,
attacker_284,sts:AssumeRole,AccessDenied
exfil_158,s3:GetObject,
exfil_130,s3:GetObject,
user_285,s3:ListBucket,
user_26,iam:GetUser,None
user_314,lambda:ListFunctions,
user_254,s3:PutObject,
exfil_196,s3:GetObject,
user_234,s3:GetObject,None
attacker_126,iam:CreateUser,AccessDenied
attacker_200,iam:DeleteRole,
user_187,ec2:DescribeSecurityGroups,None
exfil_135,s3:GetObject,
user_76,iam:GetUser,None
attacker_117,iam:DeleteUser,
user_26,logs:GetLogEvents,
exfil_64,s3:GetObject,
user_20,s3:PutObject,
suspicious_11,iam:PutUserPolicy,AccessDenied
exfil_156,s3:GetObject,
user_99,cloudwatch:GetMetricData,
exfil_13,s3:GetObject,
exfil_109,s3:GetObject,
suspicious_40,iam:AttachUserPolicy,AccessDenied
attacker_150,iam:DeleteRole,
attacker_192,iam:DeleteUser,
exfil_152,s3:GetObject,
suspicious_3,iam:AttachUserPolicy,
user_208,s3:ListBucket,
user_222,ec2:DescribeInstances,None
exfil_43,s3:GetObject,
user_239,iam:GetUser,
attacker_59,sts:AssumeRole,AccessDenied
attacker_248,sts:AssumeRole,AccessDenied
exfil_139,s3:GetObject,
exfil_96,s3:GetObject,
user_112,iam:ListUsers,
exfil_165,s3:GetObject,
suspicious_75,ec2:DescribeSecurityGroups,AccessDenied
user_250,s3:PutObject,
user_102,s3:PutObject,
user_279,iam:ListUsers,None
user_138,lambda:ListFunctions,
user_70,iam:GetUser,
user_59,iam:ListUsers,
exfil_45,s3:GetObject,
exfil_146,s3:GetObject,
exfil_31,s3:GetObject,
attacker_144,iam:CreateUser,AccessDenied
user_275,ec2:DescribeSecurityGroups,
exfil_178,s3:GetObject,
exfil_103,s3:GetObject,
user_132,iam:ListUsers,
attacker_229,iam:AttachUserPolicy,AccessDenied
exfil_104,s3:GetObject,
user_308,cloudwatch:GetMetricData,
exfil_56,s3:GetObject,
exfil_130,s3:GetObject,
attacker_147,sts:AssumeRole,AccessDenied
user_371,logs:GetLogEvents,
user_352,ec2:DescribeInstances,
exfil_176,s3:GetObject,
exfil_135,s3:GetObject,
exfil_145,s3:GetObject,
exfil_41,s3:GetObject,
user_238,logs:GetLogEvents,
exfil_34,s3:GetObject,
exfil_14,s3:GetObject,
attacker_81,iam:CreateUser,AccessDenied
exfil_193,s3:GetObject,
exfil_198,s3:GetObject,
user_285,logs:GetLogEvents,None
suspicious_16,cloudwatch:GetMetricData,AccessDenied
exfil_175,s3:GetObject,
exfil_102,s3:GetObject,
user_52,sts:GetCallerIdentity,
exfil_19,s3:GetObject,
user_181,lambda:ListFunctions,
attacker_194,sts:AssumeRole,AccessDenied
user_196,logs:GetLogEvents,
user_147,lambda:ListFunctions,
user_249,cloudwatch:GetMetricData,
attacker_99,iam:CreateUser,AccessDenied
user_276,ec2:DescribeInstances,
user_101,ec2:DescribeInstances,
attacker_199,iam:DeleteUser,
user_123,rds:DescribeDBInstances,
exfil_196,s3:GetObject,
exfil_148,s3:GetObject,
user_353,s3:ListBucket,None
user_364,s3:ListBucket,
user_305,logs:GetLogEvents,None
user_397,cloudwatch:GetMetricData,None
suspicious_40,ec2:DescribeSecurityGroups,
exfil_1,s3:GetObject,
exfil_196,s3:GetObject,
suspicious_51,s3:PutObject,AccessDenied
user_138,ec2:DescribeSecurityGroups,
exfil_154,s3:GetObject,
exfil_99,s3:GetObject,
user_318,iam:GetUser,
suspicious_54,s3:ListBucket,
user_32,s3:GetObject,
attacker_210,s3:DeleteObject,
attacker_252,iam:AttachUserPolicy,AccessDenied
user_246,s3:ListBucket,
attacker_57,iam:CreateUser,AccessDenied
attacker_65,iam:DeleteRole,
user_312,iam:ListUsers,
user_383,ec2:DescribeInstances,
user_226,iam:ListUsers,
user_382,iam:ListUsers,
attacker_220,iam:CreateUser,AccessDenied
user_176,cloudwatch:GetMetricData,
user_397,iam:ListUsers,
exfil_122,s3:GetObject,
exfil_138,s3:GetObject,
attacker_284,iam:DeleteUser,
attacker_184,sts:AssumeRole,AccessDenied
user_47,ec2:DescribeSecurityGroups,
exfil_46,s3:GetObject,
user_78,s3:GetObject,None
suspicious_41,s3:GetObject,
exfil_50,s3:GetObject,
exfil_174,s3:GetObject,
exfil_77,s3:GetObject,
exfil_83,s3:GetObject,
exfil_54,s3:GetObject,
user_352,lambda:ListFunctions,
exfil_134,s3:GetObject,
exfil_61,s3:GetObject,
attacker_242,iam:AttachUserPolicy,AccessDenied
user_187,s3:PutObject,None
user_305,cloudwatch:GetMetricData,
suspicious_14,iam:CreateUser,AccessDenied
attacker_16,s3:DeleteObject,
exfil_21,s3:GetObject,
user_317,iam:GetUser,None
exfil_23,s3:GetObject,
user_36,ec2:DescribeInstances,
exfil_30,s3:GetObject,
attacker_213,iam:DeleteRole,
attacker_293,iam:DeleteRole,
exfil_40,s3:GetObject,
user_227,logs:GetLogEvents,None
exfil_7,s3:GetObject,
exfil_49,s3:GetObject,
suspicious_85,ec2:DescribeInstances,AccessDenied
user_205,s3:ListBucket,
user_201,s3:GetObject,
user_237,logs:GetLogEvents,
exfil_46,s3:GetObject,
user_226,s3:ListBucket,
user_58,ec2:DescribeInstances,
attacker_96,iam:AttachUserPolicy,AccessDenied
user_352,sts:GetCallerIdentity,None
exfil_156,s3:GetObject,
exfil_118,s3:GetObject,
exfil_166,s3:GetObject,
user_61,logs:GetLogEvents,None
suspicious_68,s3:GetObject,
exfil_119,s3:GetObject,
exfil_121,s3:GetObject,
attacker_160,iam:DeleteUser,
exfil_182,s3:GetObject,
exfil_121,s3:GetObject,
exfil_133,s3:GetObject,
suspicious_19,ec2:DescribeSecurityGroups,
user_352,logs:GetLogEvents,None
exfil_196,s3:GetObject,
user_244,s3:GetObject,
exfil_86,s3:GetObject,
exfil_91,s3:GetObject,
user_223,ec2:DescribeInstances,
user_158,s3:PutObject,
suspicious_27,s3:GetObject,AccessDenied
exfil_65,s3:GetObject,
exfil_142,s3:GetObject,
user_349,ec2:DescribeInstances,
user_172,sts:GetCallerIdentity,
exfil_152,s3:GetObject,
attacker_138,iam:DeleteRole,
exfil_4,s3:GetObject,
suspicious_77,iam:CreateUser,AccessDenied
exfil_176,s3:GetObject,
exfil_89,s3:GetObject,
suspicious_7,iam:AttachUserPolicy,AccessDenied
user_57,iam:GetUser,None
user_91,iam:GetUser,
user_268,ec2:DescribeInstances,None
user_0,s3:PutObject,None
exfil_102,s3:GetObject,
attacker_26,iam:DeleteRole,
suspicious_23,cloudwatch:GetMetricData,AccessDenied
user_79,ec2:DescribeSecurityGroups,
user_322,sts:GetCallerIdentity,
exfil_99,s3:GetObject,
user_169,cloudwatch:GetMetricData,
attacker_289,iam:DeleteRole,
user_301,s3:GetObject,
user_15,cloudwatch:GetMetricData,
user_83,ec2:DescribeInstances,None
exfil_21,s3:GetObject,
attacker_70,iam:DeleteUser,
attacker_149,iam:DeleteUser,
user_135,iam:ListUsers,
user_30,lambda:ListFunctions,None
user_244,rds:DescribeDBInstances,
exfil_116,s3:GetObject,
user_208,s3:ListBucket,
exfil_95,s3:GetObject,
user_89,iam:ListUsers,
exfil_90,s3:GetObject,
user_264,logs:GetLogEvents,None
user_275,s3:GetObject,None
exfil_198,s3:GetObject,
exfil_64,s3:GetObject,
user_384,cloudwatch:GetMetricData,None
attacker_75,iam:CreateUser,AccessDenied
attacker_7,iam:DeleteRole,
user_362,s3:GetObject,
exfil_80,s3:GetObject,
user_129,iam:ListUsers,
attacker_65,sts:AssumeRole,AccessDenied
exfil_118,s3:GetObject,
exfil_182,s3:GetObject,
user_340,cloudwatch:GetMetricData,None
exfil_104,s3:GetObject,
user_350,s3:ListBucket,
exfil_62,s3:GetObject,
attacker_134,s3:DeleteObject,
user_198,ec2:DescribeSecurityGroups,
attacker_154,iam:DeleteRole,
user_381,lambda:ListFunctions,
suspicious_79,cloudwatch:GetMetricData,AccessDenied
exfil_195,s3:GetObject,
user_366,sts:GetCallerIdentity,None
user_277,logs:GetLogEvents,
user_245,ec2:DescribeInstances,
attacker_270,s3:DeleteObject,
attacker_292,s3:DeleteObject,
exfil_2,s3:GetObject,
user_234,ec2:DescribeInstances,
exfil_168,s3:GetObject,
exfil_12,s3:GetObject,
exfil_31,s3:GetObject,
exfil_139,s3:GetObject,
user_86,ec2:DescribeSecurityGroups,None
user_64,s3:ListBucket,None
exfil_10,s3:GetObject,
user_189,lambda:ListFunctions,None
user_43,iam:GetUser,
exfil_4,s3:GetObject,
user_119,logs:GetLogEvents,
exfil_100,s3:GetObject,
user_288,lambda:ListFunctions,
suspicious_11,iam:AttachUserPolicy,AccessDenied
attacker_62,iam:DeleteUser,
attacker_269,iam:DeleteUser,
user_169,iam:GetUser,None
